code	parent_code	kind	criterion_type	page_start	mandatory_guess	statement
10.3.2.h	10.3.2	alinea	avaliativo_componente	40	False	apresentar sugestões de textos ou livros facilitadores destinados à formação docente continuada nos campos da Arte e da Educação, a fim de propiciar o aprofundamento teórico do professor(a), com glossário para palavras ou termos pouco conhecidos;
10.3.2.i	10.3.2	alinea	avaliativo_componente	40	True	descrever possibilidades de espaços alternativos e tempos para as aulas de Arte, considerando a multiplicidade das escolas brasileiras, considerando que nem todas contam com sala ambiente organizada para as atividades do ensino de Arte;
10.3.2.j	10.3.2	alinea	avaliativo_componente	40	True	apresentar lista de materiais acessíveis para atividades criativas e que agucem a curiosidade do professor e seu desejo de ensinar, sem correr o risco de sugerir propostas esvaziadas de sentido ou inadequadas ao ano de escolaridade;
10.3.2.k	10.3.2	alinea	avaliativo_componente	40	False	fornecer corretamente o referencial teórico, artístico e cultural, além de textos e atividades complementares, com sugestão de livros, artigos, links, obras, artistas, espetáculos, museus, espaços culturais, sites etc., favorecendo a busca e a expansão do conhecimento do(a) professor(a).
10.4	10	item	avaliativo_componente	41	True	Educação Física
10.4.1	10.4	item	avaliativo_componente	41	True	A estruturação e a elaboração do Livro Impresso do Professor e do Livro Digital do Professor do 3º, 4º e 5º anos (Categoria 2), além do cumprimento dos critérios avaliativos comuns, devem:
10.4.1.a	10.4.1	alinea	avaliativo_componente	41	True	consolidar e aprofundar a construção dos conhecimentos desenvolvidos no primeiro ciclo dos Anos Iniciais relacionados ao componente curricular Educação Física.
10.4.1.b	10.4.1	alinea	avaliativo_componente	41	True	possibilitar o desenvolvimento do pensamento crítico sobre produção, circulação e recepção de textos de divulgação científica e de mídias sociais sobre a cultura corporal e o desenvolvimento motor, por meio da apresentação de artigos e textos comentados em cada unidade temática definida pela BNCC.
10.4.1.c	10.4.1	alinea	avaliativo_componente	41	True	articular a progressão dos conhecimentos de cada unidade temática definida pela BNCC, de maneira que garantam aos alunos um percurso contínuo de aprendizagens entre as duas fases do Ensino Fundamental.
10.4.1.d	10.4.1	alinea	avaliativo_componente	41	True	apresentar todas as unidades temáticas definidas pela BNCC de maneira equânime.
10.4.1.e	10.4.1	alinea	avaliativo_componente	41	True	fornecer materiais comentados, como vídeos, recursos gráficos e propostas de atividades, em cada unidade temática estabelecida pela BNCC, visando a ampliar o repertório de práticas corporais dos alunos.
10.4.1.f	10.4.1	alinea	avaliativo_componente	41	False	estimular a valorização das culturas locais por meio da apresentação e de sugestões de práticas das manifestações corporais populares em cada local/região do país, relacionando-as a cada unidade temática definida pela BNCC.
10.4.1.g	10.4.1	alinea	avaliativo_componente	41	False	facilitar a compreensão de que todos os corpos podem e devem participar das práticas corporais, independentemente da habilidade, do biotipo ou de qualquer outro fator que desencadeie alguma diferença, apresentando sugestões didáticas para alcançar esse fim em toda a obra.
10.4.1.h	10.4.1	alinea	avaliativo_componente	41	True	estimular a construção de relações respeitosas entre os alunos, independentemente do desempenho físico e apresentar estratégias de combate ao bullying.
10.4.1.i	10.4.1	alinea	avaliativo_componente	41	True	abordar estratégias e propor atividades que capacitem os professores a incentivar a autonomia dos alunos nas práticas corporais, visando a promover um maior envolvimento nos contextos de lazer e de promoção da saúde.
10.4.1.j	10.4.1	alinea	avaliativo_componente	41	True	apontar ferramentas que possibilitem ao professor promover a conscientização dos alunos sobre a importância da prática corporal como um direito fundamental de todo cidadão.
10.4.1.k	10.4.1	alinea	avaliativo_componente	41	False	incitar o professor a desenvolver projetos em diálogo com outros componentes curriculares e fornecer sugestões de possíveis projetos em cada unidade temática definida pela BNCC, estimulando o envolvimento da comunidade escolar.
10.4.1.l	10.4.1	alinea	avaliativo_componente	41	True	apresentar o modo como a obra articula os conhecimentos aferidos nas competências específicas da Área de Linguagens em diálogo com as habilidades de Educação Física, com clara indicação de que habilidades serão trabalhadas em cada ano.
10.4.1.m	10.4.1	alinea	avaliativo_componente	41	True	apontar os objetivos de cada unidade temática, suas justificativas e a relação com as habilidades trabalhadas em cada ano.
10.4.1.n	10.4.1	alinea	avaliativo_componente	41	True	fornecer subsídios e ferramentas didáticas, como planilhas ou quadros com a construção do plano de ensino de cada ano, em todas as unidades temáticas definidas pela BNCC.
10.4.1.o	10.4.1	alinea	avaliativo_componente	42	True	nortear a construção dos planos de ensino e de aula com diferentes estratégias para o desenvolvimento das habilidades de cada ano.
10.4.1.p	10.4.1	alinea	avaliativo_componente	42	True	propor que o desenvolvimento das habilidades se dê a partir dos interesses dos educandos e que, a partir dessas vivências, o professor estruture a progressão dos conhecimentos em cada unidade temática definida pela BNCC.
10.4.1.q	10.4.1	alinea	avaliativo_componente	42	True	estimular a realização de jogos cooperativos para o desenvolvimento das habilidades que serão trabalhadas e apresentar modelos de atividades para cada unidade temática definida pela BNCC.
10.4.1.r	10.4.1	alinea	avaliativo_componente	42	True	orientar que nenhum estudante seja excluído ou sofra qualquer tipo de constrangimento em todas as atividades competitivas sugeridas.
10.4.1.s	10.4.1	alinea	avaliativo_componente	42	True	propor aos professores a inclusão de momentos de brincadeira livre e de criação de atividades por parte dos estudantes no planejamento de cada unidade temática definida pela BNCC.
10.4.1.t	10.4.1	alinea	avaliativo_componente	42	True	oferecer, em todas as unidades temáticas definidas pela BNCC, possibilidades de adaptação das práticas para estudantes com deficiência.
10.4.1.u	10.4.1	alinea	avaliativo_componente	42	False	fomentar a inclusão reversa nas aulas, por meio de sugestão de atividades alinhadas a todas as unidades temáticas previstas na BNCC, nas quais alunos sem deficiência terão a oportunidade de se envolver em propostas educativas direcionadas a alunos com deficiência.
10.4.1.v	10.4.1	alinea	avaliativo_componente	42	True	estimular a criação de espaços para conversas e trocas entre professor e grupos de estudantes sobre as atividades realizadas e os desafios encontrados em cada unidade temática definida pela BNCC.
10.4.1.w	10.4.1	alinea	avaliativo_componente	42	True	motivar a reflexão e a ressignificação de padrões estéticos, suas relações com a cultura corporal e o impacto sobre os estudantes.
10.4.1.x	10.4.1	alinea	avaliativo_componente	42	True	instruir o professor a realizar avaliações diagnósticas, formativas e somativas, além de incentivar a autoavaliação por parte dos estudantes.
10.4.1.y	10.4.1	alinea	avaliativo_componente	42	True	orientar uma avaliação baseada no desenvolvimento global de cada estudante, e não apenas no desempenho motor.
10.4.1.z	10.4.1	alinea	avaliativo_componente	42	False	estimular a criação de critérios de avaliação do grupo de estudantes em sua capacidade de cooperar e solucionar problemas em conjunto, para além da avaliação individualizada; aa) propor possibilidades de desenvolvimento dos seguintes temas contemporâneos: direitos da criança e do adolescente; educação ambiental; educação alimentar e nutricional; educação das relações étnico-raciais e ensino de história e cultura afrobrasileira, africana e indígena; saúde, vida familiar e social; educação para o consumo; educação financeira; trabalho, ciência e tecnologia; e diversidade cultural. bb) apresentar referências bibliográficas comentadas, de efetiva relevância no contexto da Educação Física escolar, em cada unidade temática definida pela BNCC; cc) incluir imagens ou fotografias que ilustrem as atividades propostas em todas as unidades temáticas estabelecidas pela BNCC. dd) conter um conjunto de 15 jogos coletivos que incentivem a empatia e a cooperação entre estudantes da turma. ee) conter um conjunto de 10 jogos de origem indígena ou afro referenciados. ff) conter sugestões de atividades esportivas com indicações das regras e da organização da quadra.
10.5	10	item	avaliativo_componente	43	True	Ciências da Natureza
10.5.1	10.5	item	avaliativo_componente	43	True	A estruturação e a elaboração do Livro Impresso do Estudante e do Livro Digital do Estudante do 3º, 4º e 5º anos (Categoria 2), além do cumprimento dos critérios avaliativos comuns, devem:
10.5.1.a	10.5.1	alinea	avaliativo_componente	43	True	consolidar e aprofundar os conhecimentos, habilidades, atitudes e valores desenvolvidos no primeiro ciclo dos Anos Iniciais relacionados a Ciências.
10.5.1.b	10.5.1	alinea	avaliativo_componente	43	True	explorar conceitos das ciências para resolver problemas na vida cotidiana do estudante, oferecendo subsídios para a tomada de decisão cientificamente informada.
10.5.1.c	10.5.1	alinea	avaliativo_componente	43	True	apresentar propostas de atividades envolvendo o uso de representações diversificadas para a construção, disponibilização e mobilização da informação referente a processos, práticas e procedimentos científicos.
10.5.1.d	10.5.1	alinea	avaliativo_componente	43	True	propiciar, no conjunto dos três volumes, a valorização do método científico (e da tomada de decisão a partir do conhecimento científico), com foco no conceito de evidência e metodologia científica e em confronto com práticas que levem à produção de pseudociência.
10.5.1.e	10.5.1	alinea	avaliativo_componente	43	True	oportunizar o desenvolvimento, do ponto de vista das Ciências, da análise crítica, criativa e propositiva.
10.5.1.f	10.5.1	alinea	avaliativo_componente	43	True	apresentar, no mínimo, 5 (cinco) experimentos por volume, que promovam a aprendizagem do conteúdo explicitado e ajude estudantes a sentirem interesse pela ciência.
10.5.1.g	10.5.1	alinea	avaliativo_componente	43	True	propiciar o tratamento, em profundidade, de temas relativos à Matéria e Energia, Vida e Evolução, Terra e Universo, proporcionando a compreensão de elementos fundamentais à garantia da qualidade de vida humana.
10.5.1.h	10.5.1	alinea	avaliativo_componente	43	True	apresentar cientistas mulheres, negros e de diversas nacionalidades, como forma de inspiração e ampliação do conhecimento.
10.5.1.i	10.5.1	alinea	avaliativo_componente	43	True	propor atividades que consolidem a apropriação do sistema alfabético e que se correlacionem com o componente de Ciências.
10.5.2	10.5	item	avaliativo_componente	43	True	A estruturação e a elaboração do Livro Impresso do Professor e do Livro Digital do Professor do 3º, 4º e 5º anos (Categoria 2), além do cumprimento dos critérios avaliativos comuns, devem:
10.5.2.a	10.5.2	alinea	avaliativo_componente	43	True	oferecer subsídios com citações em boxes no material para a construção de aulas em conjunto com professores de outros componentes.
10.5.2.b	10.5.2	alinea	avaliativo_componente	43	True	apresentar conteúdos multimodais (textos verbais e imagéticos) de forma arrojada, criativa e atrativa para os professores.
10.5.2.c	10.5.2	alinea	avaliativo_componente	43	True	apresentar a visão geral da proposta desenvolvida no livro do estudante, demonstrando os critérios de organização e de seleção, bem como a compatibilidade da opção teórico -metodológica com a maneira pela qual são efetivadas as proposições ali contidas.
10.5.2.d	10.5.2	alinea	avaliativo_componente	43	True	disponibilizar referências complementares comentadas, para pesquisa ou consulta (sites, vídeos, livros etc.), diferentes das do livro do estudante e que expressem os últimos avanços da Ciência, da Pedagogia, do Ensino de Ciências e de áreas afins, para a respectiva faixa etária.
10.5.2.e	10.5.2	alinea	avaliativo_componente	43	True	oferecer orientações para o ensino de Ciências, considerando conhecimentos, conceitos, procedimentos, atitudes e valores de povos indígenas e de povos africanos, de modo a extrapolar abordagens canônicas.
10.5.2.f	10.5.2	alinea	avaliativo_componente	44	False	orientar sobre práticas de ensino diversas do componente curricular Ciências por meio de sugestões de abordagens, atividades complementares, textos, jogos, livros digitais, sites e vídeos, incorporando indicações com possibilidade de resolução de problemas cotidianos, leitura de mundo complexa e reflexiva, e potencialidade para auxiliar no desenvolvimento do trabalho em sala de aula e estimular a autonomia na atuação docente.
10.5.2.g	10.5.2	alinea	avaliativo_componente	44	True	fornecer, de forma sistemática, subsídios para a intervenção docente, com vistas à formação do pensamento crítico, ao pluralismo de ideias e à investigação científica, de modo conexo ao desenvolvimento etário, intelectual e cognitivo dos estudantes dos Anos Iniciais.
10.5.2.h	10.5.2	alinea	avaliativo_componente	44	True	conter informações complementares, com contextualização e orientações que possibilitem a condução das atividades de pesquisa, de experimentação e teste, tendo por base conceitos científicos das Ciências da Natureza.
10.6	10	item	avaliativo_componente	44	True	Geografia De acordo com a Base Nacional Comum Curricular, nos Anos Iniciais, espera- se que os conhecimentos de Geografia contribuam para que os estudantes desenvolvam raciocínios geográficos, compreendendo, de forma autônoma e crítica, os diferentes processos que produzem o espaço em que vivem. Para que isso ocorra, é fundamental o desenvolvimento de processos de ensino - aprendizagem que criem condições para que eles identifiquem e analisem os diferentes aspectos sociais e naturais que constituem suas vidas cotidianas, observando como são resultados também de acontecimentos produzidos em outros lugares. Para isso, é fundamental que os estudantes se apropriem de conceitos, conteúdos e linguagens geográficas, e que com eles ressignifiquem a compreensão da forma como vivem, se apropriam e produzem no espaço. Por exemplo: ao construir o conceito de ponto de referência, o estudante pode reconstruir suas formas de se localizar, movimentar e se apropriar do espaço. Ao entender o conceito de território, o estudante pode superar uma visão mecanicista do espaço, muitas vezes entendido apenas como palco das ações humanas, e compreender a sua dimensão de poder, reforçando sua produção socialmente referenciada. Ao se apropriar do conceito de escala geográfica, o estudante pode construir novas interpretações de como se constitui o mundo contemporâneo a partir da simultaneidade dos processos, o que permite entender que o tênis que calça ou a música que escuta são produzidas em tantos lugares e, quando chegam a suas mãos, carregam essa marca de um mundo interconectado. Os exemplos apresentados anteriormente servem apenas para indicar que os conceitos e conteúdos geográficos não devem ser entendidos como o fim do processo de ensino - aprendizagem em Geografia, mas o meio por meio do qual os estudantes vão construindo raciocínios geográficos cada vez mais complexos, que lhes possibilitam entender e transformar o mundo em que vivem a partir da escala do lugar. Do mesmo modo, a apropriação das linguagens geográficas se constitui como um dos momentos privilegiados do processo de ensino -aprendizagem de Geografia nos Anos Iniciais. Referimo -nos, principalmente, à linguagem cartográfica, entendida aqui em sua multiplicidade de formas (do croqui aos mapas digitais nas telas de smartphones ). Como toda linguagem, pressupõe alfabetização, o que indica a necessidade do trabalho sobre os elementos e componentes dos mapas, mas, sobretudo, uma discussão acerca dos sentidos de mapear e representar. Por isso, é fundamental que uma breve história da cartografia (ou da necessidade humana de mapear) seja apresentada, ainda mais considerando que os estudantes, como parte dessa história, recriam essa necessidade, construindo possíveis relações entre o desenho o mapa. Considera-se importante que a linguagem cartográfica, assim como os conteúdos e conceitos, sejam trabalhados de forma transversal nos processos de ensino -aprendizagem em Geografia, por meio da mediação do raciocínio geográfico e da garantia de que os estudantes se apropriem, de fato, deles. Isso pressupõe romper com uma lógica curricular que fragmenta os conteúdos, trabalhando-os de forma estanque e desarticulada. Ao contrário, ao assumir o desenvolvimento de raciocínios geográficos cada vez mais complexos, produzidos a partir do diálogo e da problematização dos raciocínios que os estudantes já possuem, enfatiza- se a busca pela constante articulação entre os temas e aulas, o que pode ser facilitado pela transversalidade de conceitos, conteúdos e linguagens geográficas. A estruturação e a elaboração das obras didáticas do componente curricular GEOGRAFIA , além do cumprimento dos critérios avaliativos comuns, devem seguir os seguintes critérios:
10.6.1	10.6	item	avaliativo_componente	45	True	No Livro Impresso do Estudante e no Livro Digital do Estudante do 3º, 4º e 5º anos (Categoria 2), além do cumprimento dos critérios avaliativos comuns, a obra deve:
10.6.1.a	10.6.1	alinea	avaliativo_componente	45	True	apresentar e discutir conceitos geográficos, como território, lugar, espaço, natureza, região, mobilizando-os em diferentes momentos da obra.
10.6.1.b	10.6.1	alinea	avaliativo_componente	45	True	abordar a relação entre natureza e sociedade a partir de uma perspectiva que considere a diversidade e as desigualdades que marcam essa relação em diferentes períodos e em diferentes escalas espaço-temporais.
10.6.1.c	10.6.1	alinea	avaliativo_componente	45	True	reconhecer as diversidades nas formas de apropriação da natureza relacionadas às comunidades indígenas, quilombolas e dos povos do campo.
10.6.1.d	10.6.1	alinea	avaliativo_componente	45	True	valorizar as contribuições dos povos originários e dos descendentes de pessoas escravizadas na formação socioespacial brasileira no passado e no presente.
10.6.1.e	10.6.1	alinea	avaliativo_componente	45	True	destacar a importância de se posicionar criticamente em relação às desigualdades socioespaciais que marcam a formação espacial brasileira.
10.6.1.f	10.6.1	alinea	avaliativo_componente	45	True	apresentar a geografia dos processos naturais relacionados ao clima, à geomorfologia, à biogeografia e à hidrografia, reconhecendo a multiescalaridade desses processos.
10.6.1.g	10.6.1	alinea	avaliativo_componente	45	True	problematizar as formas de uso da natureza na sociedade contemporânea e seus efeitos sobre o equilíbrio ambiental.
10.6.1.h	10.6.1	alinea	avaliativo_componente	45	True	relacionar os conteúdos geográficos com os lugares de vivência dos estudantes.
10.6.1.i	10.6.1	alinea	avaliativo_componente	45	True	incentivar os estudantes a compararem características sociais e naturais dos seus lugares de vivência com outros lugares.
10.6.1.j	10.6.1	alinea	avaliativo_componente	45	True	conceber a cartografia como linguagem geográfica, utilizando-a como mediadora da apresentação dos conteúdos de geografia, bem como incentivando os estudantes a se expressarem por meio dela.
10.6.1.k	10.6.1	alinea	avaliativo_componente	45	True	estimular a propriocepção com propostas de atividades para a orientação espacial para desenvolvimento da noção de localização e orientação.
10.6.2	10.6	item	avaliativo_componente	45	True	No Livro Impresso do Professor e no Livro Digital do Professor do 3º, 4º e 5º anos (Categoria 2), além do cumprimento dos critérios avaliativos comuns, a obra deve:
10.6.2.a	10.6.2	alinea	avaliativo_componente	45	False	promover a contextualização dos conteúdos da Geografia por meio de sugestões e exemplos de aplicação em diversas situações cotidianas.
10.6.2.b	10.6.2	alinea	avaliativo_componente	45	True	discutir os conceitos de raciocínio geográfico e pensamento espacial adotados na elaboração do livro do estudante.
10.6.2.c	10.6.2	alinea	avaliativo_componente	46	True	disponibilizar diferentes meios (sites, vídeos, filmes, músicas, jogos etc.) pelos quais os docentes possam propor ações de ensino-aprendizagem em Geografia.
10.6.2.d	10.6.2	alinea	avaliativo_componente	46	True	demonstrar a importância dos estudos do meio e dos trabalhos de campo no processo de construção do conhecimento geográfico.
10.6.2.e	10.6.2	alinea	avaliativo_componente	46	True	apresentar a concepção teórico-metodológica de Geografia que fundamenta a produção do livro do estudante.
10.6.2.f	10.6.2	alinea	avaliativo_componente	46	True	indicar propostas de atividades relacionadas ao uso de novas tecnologias na construção do conhecimento geográfico.
10.6.2.g	10.6.2	alinea	avaliativo_componente	46	True	propor ações interdisciplinares com outras áreas do conhecimento, ressaltando suas contribuições para o processo de ensino-aprendizagem em Geografia.
10.6.2.h	10.6.2	alinea	avaliativo_componente	46	True	sugerir propostas de avaliação, de caráter processual, que articulem os conhecimentos prévios dos estudantes e os saberes produzidos no ensino de Geografia no contexto escolar.
10.6.2.i	10.6.2	alinea	avaliativo_componente	46	True	discutir o uso da Cartografia como linguagem mediadora da construção dos conceitos e dos conhecimentos geográficos.
10.6.2.j	10.6.2	alinea	avaliativo_componente	46	True	incentivar a mobilização dos conceitos geográficos de forma contextualizada, indicando suas possíveis relações com o desenvolvimento do raciocínio geográfico.
10.7	10	item	avaliativo_componente	46	True	História A estruturação e a elaboração das obras didáticas do componente curricular HISTÓRIA, além do cumprimento dos critérios avaliativos comuns, devem seguir os seguintes critérios:
10.7.1	10.7	item	avaliativo_componente	46	True	No Livro Impresso do Estudante e no Livro Digital do Estudante do 3º, 4º e 5º anos (Categoria 2), além do cumprimento dos critérios avaliativos comuns, a obra deve:
10.7.1.a	10.7.1	alinea	avaliativo_componente	46	True	apresentar rompimento com a perspectiva de história única e incluir personalidades e fatos históricos vivenciados por sujeitos (negros, indígenas, povos formadores locais) que foram silenciados ou renegados historicamente em atividades que ensejem a consolidação da aprendizagem do sistema alfabético.
10.7.1.b	10.7.1	alinea	avaliativo_componente	46	True	superar o enciclopedismo, a descontextualização e a fragmentação do conhecimento histórico característicos das propostas que não operam com recorte, organização e seleção espaço-temporal de conteúdos e habilidades, devendo abordar a historiografia como uma das operações intelectuais fundamentais de construção do passado, das memórias coletivas e do desenvolvimento do raciocínio histórico.
10.7.1.c	10.7.1	alinea	avaliativo_componente	46	True	abordar o processo histórico no jogo de escalas macro e micro, a partir de variados centros espaciais (local, regional, nacional, mundial/global) e representações temporais (presente, passado, simultaneidade, continuidade, mudanças, rupturas, progresso, atraso, evolução, revolução), considerando as diferentes formas de se contar e registrar a História, em operações memoriais, além de registros orais, visuais ou escritos.
10.7.1.d	10.7.1	alinea	avaliativo_componente	46	True	considerar os estudantes dos Anos Iniciais como sujeitos históricos em suas especificidades e diversidades – étnico-raciais, etárias, de gênero, sociais, regionais –, reconhecendo -os como protagonistas da aprendizagem e produtores de saberes.
10.7.1.e	10.7.1	alinea	avaliativo_componente	47	True	considerar a diversidade de escolas em que os estudantes estão inseridos: escola urbana, do campo, quilombola, indígena.
10.7.1.f	10.7.1	alinea	avaliativo_componente	47	True	realizar a abordagem de temas, documentos e diferentes linguagens, pautando -se em estratégias da crítica histórica, de modo a propiciar o desenvolvimento de capacidades de leitura e escrita de fontes e textos que extrapolem os que estão contemplados no componente curricular, contribuindo com o trabalho interdisciplinar e em prol de uma visão alargada do mundo.
10.7.1.g	10.7.1	alinea	avaliativo_componente	47	True	compreender a escrita da História como um processo social e cientificamente produzido que desempenha funções na sociedade, possibilitando não só a apropriação do conhecimento histórico, como também a compreensão dos processos de produção desse conhecimento e do ofício do historiador, fazendo uso de práticas condizentes com o desenvolvimento etário dos estudantes dos Anos Iniciais, no conjunto da obra.
10.7.1.h	10.7.1	alinea	avaliativo_componente	47	True	analisar fontes históricas diversas, de diferentes procedências e tipologias, cotejando versões e posições, entendendo-as como materiais com os quais se interrogam e se reconhecem as chaves de funcionamento do passado, se elaboram situações -problemas sobre experiências contemporâneas e que permitem construir inteligibilidades sobre o tempo presente.
10.7.1.i	10.7.1	alinea	avaliativo_componente	47	True	explorar os conceitos estruturantes da ciência histórica, situando -os em diferentes temporalidades e espacialidades, com vistas a fomentar atitudes de questionamento, empatia histórica, respeito, responsabilidade, cooperação e repúdio a quaisquer formas de preconceito ou discriminação.
10.7.1.j	10.7.1	alinea	avaliativo_componente	47	True	fomentar a formação do pensamento histórico ancorado no fazer científico, que possibilite aos estudantes distinguirem assunções pessoais racionais de pressupostos emocionais ou orientados por visões parciais;
10.7.1.k	10.7.1	alinea	avaliativo_componente	47	True	argumentar e contra-argumentar diante de pontos de vista distintos e divergentes dos seus;
10.7.1.l	10.7.1	alinea	avaliativo_componente	47	True	analisar e generalizar os elementos da realidade por meio do pensamento conceitual;
10.7.1.m	10.7.1	alinea	avaliativo_componente	47	True	construir narrativas metodologicamente plausíveis e eticamente fundamentadas que considerem a pluralidade de versões historiográficas existentes.
10.7.1.n	10.7.1	alinea	avaliativo_componente	47	True	conceder espaço para a aproximação dos conteúdos ao cotidiano dos estudantes, dialogando com os aspectos relacionados ao mundo e à infância, às transformações espaciais e tecnológicas, e avaliar o impacto dessas mudanças nos direitos das crianças.
10.7.1.o	10.7.1	alinea	avaliativo_componente	47	True	Apresentar a importância do Dia Nacional da Consolidação da Independência do Brasil (2 de julho) acontecimento relevante para a História do Brasil, destacando o protagonismo de movimentos populares e sociais, as e os combatentes, além dos estados brasileiros envolvidos e a correlação histórica com os eventos que o antecederam e o seguiram.
10.7.2	10.7	item	avaliativo_componente	47	True	No Livro Impresso do Professor e no Livro Digital do Professor do 3º, 4º e 5º anos (Categoria 2), além do cumprimento dos critérios avaliativos comuns, a obra deve:
10.7.2.a	10.7.2	alinea	avaliativo_componente	47	True	apresentar a visão geral da proposta desenvolvida, demonstrando os critérios de organização e de seleção, bem como a compatibilidade da opção teórico -metodológica e a maneira pela qual são efetivadas as proposições ali contidas.
10.7.2.b	10.7.2	alinea	avaliativo_componente	47	True	disponibilizar referências complementares comentadas, para pesquisa ou consulta (sites, vídeos, livros etc.), diferentes das do livro do estudante e que expressem os últimos avanços da História, da Pedagogia, do Ensino da História e de áreas afins, para a respectiva faixa etária.
10.7.2.c	10.7.2	alinea	avaliativo_componente	48	True	oferecer orientações para o ensino de História da África, da História e cultura afro-brasileira e das populações indígenas, considerando conhecimentos, conceitos, procedimentos, atitudes e valores,incorporando autores da literatura negro -brasileira, africana e indígena, de modo a extrapolar abordagens canônicas.
10.7.2.d	10.7.2	alinea	avaliativo_componente	48	False	orientar sobre práticas de ensino diversas do componente curricular História, por meio de sugestões de abordagens, atividades complementares, textos, jogos, livros digitais, sites, vídeos, incorporando indicações com possibilidade de resolução de problemas cotidianos, leitura de mundo complexa e reflexiva, além de potencialidades para auxiliar o desenvolvimento do trabalho em sala de aula e estimular a autonomia na atuação docente.
10.7.2.e	10.7.2	alinea	avaliativo_componente	48	True	fornecer subsídios, de forma sistemática, para a intervenção docente, com vistas à formação do pensamento crítico, ao pluralismo de ideias e à investigação histórica, de modo conexo ao desenvolvimento etário, intelectual e cognitivo dos estudantes dos Anos Iniciais.
10.7.2.f	10.7.2	alinea	avaliativo_componente	48	True	conter informações complementares, com contextualização e orientações que possibilitem a condução das atividades de leitura e análise de registros orais, visuais ou escritos (imagens, mapas, documentos etc.), como fontes para o estudo da História, extrapolando sua utilização como elementos meramente ilustrativos.
10.7.2.g	10.7.2	alinea	avaliativo_componente	48	True	oferecer orientações e subsídios sobre princípios, critérios e instrumentos de avaliação, considerando possibilidades interdisciplinares e especificidades do componente curricular História.
10.8	10	item	avaliativo_componente	48	True	Produção de Texto O livro de Produção de Texto se destaca por seu ineditismo e pelo reconhecimento da necessidade de desenvolver, cada vez mais, a proficiência dos estudantes no campo da linguagem. Esse material deve contemplar uma parte específica da BNCC que diz respeito ao Eixo de Produção de Textos, no âmbito do componente de Língua Portuguesa. Por suas especificidades e objetivos, não é necessário que esse material contemple todas as habilidades apontadas na BNCC dentro do eixo já mencionado. A estruturação e a elaboração das obras didáticas do componente PRODUÇÃO DE TEXTO , além do cumprimento dos critérios avaliativos comuns, devem seguir os seguintes critérios:
10.8.1	10.8	item	avaliativo_componente	48	True	No Livro Impresso do Estudante e no Livro Digital do Estudante do 3º, 4º e 5º anos (Categoria 2), além do cumprimento dos critérios avaliativos comuns, a obra deve:
10.8.1.a	10.8.1	alinea	avaliativo_componente	48	True	ser organizada de forma a contemplar o Eixo de Produção de Textos da BNCC em conformidade com os seus objetivos de aprendizagem (dimensões), no que diz respeito à prática de produção textual;
10.8.1.b	10.8.1	alinea	avaliativo_componente	48	True	dispor de textos, imagens, situações, informações, obras de arte, HQ’s e/ou músicas para favorecer a elaboração textual, destacando-se os papéis enunciativos, com uso de dados e informações confiáveis que infiram aprofundamento para argumentação;
10.8.1.c	10.8.1	alinea	avaliativo_componente	48	True	instruir sobre o uso do rascunho, a elaboração e organização das ideias (planejamento), a paragrafação e a importância da revisão e da reescrita (redesign) após a avaliação;
10.8.1.d	10.8.1	alinea	avaliativo_componente	48	True	propor produções de textos escritos, orais e multissemióticos, além de apresentar autores e textos que auxiliem no gosto de ler e na vontade de escrever;
10.8.1.e	10.8.1	alinea	avaliativo_componente	48	True	sugerir situações de leitura em voz alta, declamações, interpretações, teatros e saraus a partir dos textos elaborados por estudantes;
10.8.1.f	10.8.1	alinea	avaliativo_componente	49	True	orientar e propor atividades sobre tipos de narrador, tipos de discurso (direto, indireto, indireto- livre), gêneros (discursivos, textuais) e campos de circulação;
10.8.1.g	10.8.1	alinea	avaliativo_componente	49	True	orientar e propor atividades para a compreensão da coesão, da coerência, da concordância, da regência, do uso adequado do tempo verbal e da atenção aos temas;
10.8.1.h	10.8.1	alinea	avaliativo_componente	49	True	orientar e propor atividades sobre pontuações, suas funções e objetivos nas redações (especialmente travessão, traço, dois pontos, ponto final, interrogação, exclamação, uso da vírgula); i) orientar e propor atividades de aprendizagem da norma-padrão;
10.8.1.j	10.8.1	alinea	avaliativo_componente	49	True	orientar e propor atividades de valorização da variação linguística brasileira, dos regionalismos, dos neologismos e da licença poética;
10.8.1.k	10.8.1	alinea	avaliativo_componente	49	True	sugerir, para engajamento, situações de ensino como Brainstorms, Seminários, Simulações de Júri, Simulações Teatrais, Declamações ou Pesquisas;
10.8.1.l	10.8.1	alinea	avaliativo_componente	49	True	incluir atividades que abordem gêneros cotidianos (mensagem instantânea, e -mail, carta, diário, blogues e outros);
10.8.1.m	10.8.1	alinea	avaliativo_componente	49	True	incluir atividades de ensino sobre formas de linguagem humorística (anedota, cartum, charge, meme, história em quadrinhos etc.);
10.8.1.n	10.8.1	alinea	avaliativo_componente	49	True	propor organização que abranja os tipos de discurso, a estrutura do texto narrativo, a estrutura do texto dissertativo e os sentidos da linguagem em contexto;
10.8.1.o	10.8.1	alinea	avaliativo_componente	49	True	propor atividades de elaboração de textos diversos, baseados em gêneros voltados para o exercício da cidadania, como carta aberta, abaixo-assinado, manifesto, manual, bilhete criptografado e zine.
