code	parent_code	kind	criterion_type	page_start	mandatory_guess	statement
7.7.1.k	7.7.1	alinea	avaliativo_componente	34	True	Realizar a abordagem de temas, documentos e diferentes linguagens pautando-se em estratégias da crítica histórica, de modo a propiciar o desenvolvimento de capacidades de leitura e de escrita de fontes e textos que extrapolam os relacionados ao componente curricular, contribuindo com o trabalho interdisciplinar para favorecer uma visão alargada do mundo.
7.7.1.l	7.7.1	alinea	avaliativo_componente	34	True	Oferecer, sistematicamente, atividades que envolvam tanto estratégias diversificadas de leitura e de interpretação quanto propostas de produção de textos multimodais, mobilizando processos cognitivos progressivamente mais complexos de raciocínio histórico, visando capacitar os estudantes a compreender os usos do passado no presente, distinguir informação de desinformação e enfrentar tanto campanhas estruturadas de notícias falsas quanto mensagens de ódio.
7.7.1.m	7.7.1	alinea	avaliativo_componente	34	True	Compreender a escrita da História como um processo social e cientificamente produzido, que desempenha funções na sociedade, possibilitando não só a apropriação do conhecimento histórico, como também a compreensão dos processos de produção desse conheciment o e do ofício do historiador, fazendo uso de práticas condizentes com o desenvolvimento etário dos estudantes dos Anos Finais, no conjunto da obra.
7.7.1.n	7.7.1	alinea	avaliativo_componente	34	True	Analisar fontes históricas diversas, de diferentes procedências e tipologias, cotejando versões e posições, a fim de entendê-las como materiais com os quais se interrogam e se reconhecem as chaves de funcionamento do passado, assim como se elaboram situações -problemas sobre a s experiências contemporâneas, o que permite construir inteligibilidades sobre o tempo presente.
7.7.1.o	7.7.1	alinea	avaliativo_componente	34	True	Explorar os conceitos estruturantes da ciência histórica , situando-os em diferentes temporalidades e espacialidades, com vistas a fomentar atitudes de questionamento, de empatia histórica, de respeito, de responsabilidade, de cooperação e de repúdio a quaisquer formas de preconceito ou de discriminação.
7.7.1.p	7.7.1	alinea	avaliativo_componente	34	True	Fomentar a formação do pensamento histórico ancorado no fazer científico, possibilitando aos estudantes distinguir assunções pessoais racionais de pressupostos emocionais ou orientados por visões parciais; argumentar e contra -argumentar face a pontos de vista divergentes dos próprios; analisar e generalizar os elementos da realidade por meio do pensamento conceitual; construir narrativas metodologicamente plausíveis e eticamente fundamentadas, considerando a pluralidade de versões historiográficas existentes.
7.7.1.q	7.7.1	alinea	avaliativo_componente	35	True	Conceder espaço para a aproximação dos conteúdos ao cotidiano dos estudantes, dialogando , no conjunto da obra , com os aspectos relacionados ao mundo e às adolescências, às transformações espaciais e tecnológicas, e às desigualdades sociais, econômicas e políticas , de modo a valorizar a presença dos estudantes nos processos históricos.
7.7.1.r	7.7.1	alinea	avaliativo_componente	35	True	Desenvolver abordagens qualificadas sobre a História e Cultura da África, dos afrodescendentes, dos povos afro-brasileiros e indígenas, em consonância com as Leis nº 10.639/2003 e nº 11.645/2008, considerando esses sujeitos em sua historicidade, ao longo de diversas temporalidades; e evidenciar, de forma positiva, a presença de tais sujeitos na contemporaneidade.
7.7.1.s	7.7.1	alinea	avaliativo_componente	35	True	Disponibilizar situações pedagógicas para a defesa dos direitos humanos e para a compreensão das relações de opressão em perspectiva histórica, decolonial e interseccional, oferecendo tratamento crítico a um conjunto de marcadores sociais que se convertem em fatores de exclusão social e escolar.
7.7.1.t	7.7.1	alinea	avaliativo_componente	35	True	Articular temas da História ensinada com demandas históricas do tempo presente segundo uma perspectiva de reconhecimento e de compreensão crítica dos temas desafiadores, visando fortalecer a democracia e superar preconceitos ou falácias.
7.7.2	7.7	item	avaliativo_componente	35	True	Além do cumprimento dos critérios avaliativos comuns, os Livros Impressos do Professor e os Livros Digitais do Professor (Categoria 1) do 6º, do 7º, do 8º e do 9º ano de História devem:
7.7.2.a	7.7.2	alinea	avaliativo_componente	35	True	Apresentar a visão geral da proposta desenvolvida no Livro do Estudante, demonstrando os critérios de organização e de seleção, a compatibilidade da opção teórico -metodológica, e a forma como as proposições são efetivamente implementadas.
7.7.2.b	7.7.2	alinea	avaliativo_componente	35	True	Disponibilizar referências complementares comentadas, para pesquisa ou consulta (sites, vídeos, livros), diferentes das do Livro do Estudante, que reflitam os últimos avanços da História, da Educação, do Ensino da História e de áreas afins para a respectiva faixa etária.
7.7.2.c	7.7.2	alinea	avaliativo_componente	35	True	Oferecer orientações para o ensino de História da África, da História e Cultura afro-brasileira e das populações indígenas, considerando conhecimentos, conceitos, procedimentos, atitudes e valores, assim como incorporando autores da literatura negro -brasileira, africana e indígena, de modo a extrapolar abordagens canônicas.
7.7.2.d	7.7.2	alinea	avaliativo_componente	35	False	Orientar sobre práticas de ensino diversas do componente curricular História por meio de sugestões de abordagens, de atividades complementares, de textos, de jogos, de livros digitais, de sites, de vídeos, incorporando indicações que possibilitem resolver problemas cotidianos, realizar uma leitura de mundo complexa e reflexiva, auxiliar o desenvolvimento do trabalho em sala de aula , e estimular a autonomia na atuação docente.
7.7.2.e	7.7.2	alinea	avaliativo_componente	35	True	Fornecer subsídios, de forma sistemática, para a intervenção docente, com vistas à formação do pensamento crítico, ao pluralismo de ideias e à investigação histórica, de modo conexo ao desenvolvimento etário, intelectual e cognitivo dos estudantes dos Anos Finais do Ensino Fundamental.
7.7.2.f	7.7.2	alinea	avaliativo_componente	35	True	Conter informações complementares, incluindo contextualização e orientações que permitam conduzir atividades de leitura e análise de registros orais, visuais ou escritos (imagens, mapas, documentos) como fontes para o estudo da História, extrapolando o uso meramente ilustrativo desses elementos.
7.7.2.g	7.7.2	alinea	avaliativo_componente	36	True	Oferecer orientações e subsídios sobre princípios, critérios e instrumentos de avaliação, considerando possibilidades interdisciplinares, especificidades do componente curricular História, avaliação diagnóstica e avaliação em larga escala.
7.8	7	item	avaliativo_componente	36	True	Geografia A estruturação e a elaboração das obras didáticas do componente curricular GEOGRAFIA devem seguir os seguintes critérios.
7.8.1	7.8	item	avaliativo_componente	36	True	Além do cumprimento dos critérios avaliativos comuns, os Livros Impressos do Estudante e os Livros Digitais do Estudante (Categoria 1) do 6º, do 7º, do 8º e do 9º ano de Geografia devem:
7.8.1.a	7.8.1	alinea	avaliativo_componente	36	True	Consolidar e aprofundar as habilidades e os objetos de conhecimento de Geografia desenvolvidos nos Anos Iniciais do Ensino Fundamental.
7.8.1.b	7.8.1	alinea	avaliativo_componente	36	True	Oportunizar a efetiva aquisição das competências gerais, das competências específicas e das habilidades relacionadas à Geografia, sempre que possível em articulação com outros componentes curriculares;
7.8.1.c	7.8.1	alinea	avaliativo_componente	36	True	Explorar e compreender, de forma ampla e crítica, a interação entre os componentes espaciais e os fenômenos geográficos, assim como as múltiplas relações que conformam a realidade, pautando- se na aprendizagem dos conhecimentos da ciência geográfica.
7.8.1.d	7.8.1	alinea	avaliativo_componente	36	True	Explorar o conhecimento geográfico , oferecendo -se subsídios para a tomada de decisão cientificamente fundamentada e orientações para análises que relacionem fenômenos físico-naturais, sociais, culturais, econômicos e geopolíticos.
7.8.1.e	7.8.1	alinea	avaliativo_componente	36	True	Apresentar, ao longo da coleção de Geografia (todas as obras), noções introdutórias de práticas de pesquisa: (i) Revisão bibliográfica; (ii) Análise documental (sensibilização para análise de discurso); (iii) Construção e uso de questionários; (iv) Estudo de recepção de obras de arte e de produtos da indústria cultural; (v) Observação, tomada de nota e construção de relatórios; (vi) Entrevistas; e (vii) Análise de mídias sociais (métricas das mídias e sensibilização para análise de discurso multimodal).
7.8.1.f	7.8.1	alinea	avaliativo_componente	36	True	Explorar os conceitos geográficos, de maneira coerente, flexível, atualizada e assertiva, para o desenvolvimento de identidades espaciais, utilizando diferentes representações do espaço geográfico contextualizadas a textos e atividades.
7.8.1.g	7.8.1	alinea	avaliativo_componente	36	True	Utilizar o conhecimento geográfico, por meio de fontes consolidadas e amplamente aceitas pela comunidade científica, para compreender diferentes fenômenos, relacionando-os com diversos fatos cotidianos, do mundo, do ambiente e da dinâmica da sociedade.
7.8.1.h	7.8.1	alinea	avaliativo_componente	36	True	Propiciar o debate de temas relacionados à importância do método científico, estimulando a identificação de pseudociência nas explicações geográficas.
7.8.1.i	7.8.1	alinea	avaliativo_componente	36	True	Propiciar, em toda a coleção de Geografia (todas as obras) , o desenvolvimento da autonomia de pensamento, do raciocínio crítico e da capacidade de apresentar argumentos geograficamente fundamentados.
7.8.1.j	7.8.1	alinea	avaliativo_componente	37	True	Explorar diversos gráficos e tabelas, a fim de localizar a informação geográfica no espaço e no tempo, bem como articular diferentes escalas geográficas.
7.8.1.k	7.8.1	alinea	avaliativo_componente	37	True	Oportunizar o desenvolvimento da análise crítica, criativa e propositiva de temas afeitos aos princípios éticos necessários à construção da cidadania, por meio da abordagem dos preceitos éticos, evitando assim que eles fiquem subsumidos a mandamentos morai s e cívicos que não condizem com os objetivos educacionais atuais, tampouco com o atual estágio de produção do conhecimento geográfico escolar.
7.8.1.l	7.8.1	alinea	avaliativo_componente	37	True	Oportunizar o desenvolvimento do conhecimento dos fatos e dos fenômenos geográficos, possibilitando compará-los, identificando semelhanças a partir dos princípios do raciocínio geográfico; analisar a interlocução , situando-os como próximos e distantes em escalas gráficas e geográficas em níveis locais e globais; distinguir aspectos de localização, descrição, interpretação e/ou organização sócio-espacial; e contextualizar tais fenômenos, utilizando o raciocínio espaço-temporal por diferentes linguagens.
7.8.1.m	7.8.1	alinea	avaliativo_componente	37	True	Abordar a concepção da dinamicidade dos acontecimentos e dos movimentos geográficos relacionados a questões ambientais, promovendo o desenvolvimento d o raciocínio geográfico e do pensamento espacial, de modo que os estudantes compreendam tanto o significado contextual dos fatos e dos fenômenos quanto a localização e a intencionalidade dos locais de ocorrência em diferentes espaços e tempos.
7.8.1.n	7.8.1	alinea	avaliativo_componente	37	True	Possibilitar, ao longo da obra , o estudo dos diferentes espaços do planeta, garantindo uma abordagem livre de determinismos geográficos (isto é, sem priorizar ou menosprezar qualquer espaço), a partir de um problema ou de um conjunto de problemas.
7.8.1.o	7.8.1	alinea	avaliativo_componente	37	True	Apresentar orientações aos estudantes para a compreensão do espaço geográfico como uma continuidade de fatos , de fenômenos, de características e de simultaneidades, o que se distancia de abordagens estanques e reducionistas.
7.8.1.p	7.8.1	alinea	avaliativo_componente	37	True	Propiciar que os estudantes analisem fatos e fenômenos geográficos, inter-relacionando-os e observando a indissociabilidade entre aspectos naturais/físicos e socioculturais.
7.8.1.q	7.8.1	alinea	avaliativo_componente	37	True	Ser isentos de estereótipos, de caricaturas e de simplificações explicativas que comprometam a noção de sujeito geográfico e/ou induzam à formação de preconceitos de qualquer natureza.
7.8.2	7.8	item	avaliativo_componente	37	True	Além do cumprimento dos critérios avaliativos comuns, os Livros Impressos do Professor e os Livros Digitais do Professor (Categoria 1) do 6º, do 7º, do 8º e do 9º ano de Geografia devem:
7.8.2.a	7.8.2	alinea	avaliativo_componente	37	True	Explicar, a partir da (s) abordagem(ns) teórico-metodológica(s), como se articulam os objetivos, as justificativas e as principais competências e habilidades que serão trabalhadas.
7.8.2.b	7.8.2	alinea	avaliativo_componente	37	True	Explicitar o(s) objetivo(s) a ser(em) desenvolvido(s) em cada segmento (capítulo ou unidade) das obras.
7.8.2.c	7.8.2	alinea	avaliativo_componente	37	True	Justificar a pertinência desse(s) objetivo(s).
7.8.2.d	7.8.2	alinea	avaliativo_componente	37	True	Identificar todas as competências gerais, as competências específicas e as habilidades que serão trabalhadas, sinalizando os respectivos códigos (pode ser na margem em U).
7.8.2.e	7.8.2	alinea	avaliativo_componente	38	True	Apresentar diferentes propostas de avaliação condizentes com as características da obra didática de Geografia, tanto de caráter formativo quanto de preparação para exames de larga escala.
7.8.2.f	7.8.2	alinea	avaliativo_componente	38	True	Trazer i nformações precisas sobre os problemas, as atividades e as vivências, incluindo a resolução detalhada e comentada de todos eles.
7.8.2.g	7.8.2	alinea	avaliativo_componente	38	True	Oferecer subsídios para a construção de aulas em conjunto com professores de outras áreas do conhecimento.
7.8.2.h	7.8.2	alinea	avaliativo_componente	38	True	Incluir conteúdos multimodais (textos verbais e imagéticos) de forma arrojada, criativa e atrativa para os professores.
7.8.2.i	7.8.2	alinea	avaliativo_componente	38	True	Indicar referências bibliográficas complementares comentadas, para pesquisa ou consulta (sites, vídeos, livros), diferentes das do Livro do Estudante, que reflitam os últimos avanços no ensino da Geografia para a respectiva faixa etária.
7.8.2.j	7.8.2	alinea	avaliativo_componente	38	True	Abordar referencial teórico voltado ao desenvolvimento raciocínio geográfico na compreensão de fatos e de fenômenos, incluindo localização e intencionalidade espaço-temporal.
7.8.2.k	7.8.2	alinea	avaliativo_componente	38	True	Contemplar conceitos atualizados e indispensáveis para a compreensão da ciência geográfica na sua transposição didática para a geografia escolar.
7.8.2.l	7.8.2	alinea	avaliativo_componente	38	True	Orientar a utilização de textos e atividades de forma complexa e reflexiva, sem reducionismos ou determinismos.
7.8.2.m	7.8.2	alinea	avaliativo_componente	38	True	Orientar a contextualização dos fenômenos geográficos na relação com o tempo e o espaço.
7.8.2.n	7.8.2	alinea	avaliativo_componente	38	True	Incluir r eferencial teórico que conceba a dinamicidade dos acontecimentos geográficos relacionados a questões ambientais, promovendo a discussão entre escalas geográficas em constante conexão.
7.8.2.o	7.8.2	alinea	avaliativo_componente	38	True	Orientar a utilização da linguagem cartográfica de forma coerente, contextualizada, reflexiva e assertiva.
7.8.2.p	7.8.2	alinea	avaliativo_componente	38	True	Inserir informações complementares e orientações que possibilitem a condução das atividades de leitura das ilustrações e dos mapas de forma coerente, contextualizada, reflexiva e assertiva, concebendo-os, sobretudo, como fontes para o estudo da Geografia, e não como elemento meramente ilustrativo e/ou comprobatório.
7.8.2.q	7.8.2	alinea	avaliativo_componente	38	True	Orientações para que o professor proponha aos estudantes análises, de forma não fragmentada, da relação entre os fenômenos físico-naturais, sociais, culturais, econômicos e geopolíticos.
7.8.2.r	7.8.2	alinea	avaliativo_componente	38	True	Orientações para que o professor contextualize o seu lugar de atuação como fonte de análise geográfica e como recurso didático, considerando as diferentes condições de acesso e a diversidade nacional do país.
7.8.2.s	7.8.2	alinea	avaliativo_componente	38	False	Apresentar referências bibliográficas complementares para pesquisa e estudo do professor, tais como sugestões de vídeos, livros, podcasts, filmes, sites, aplicativos, recursos da inteligência artificial, entre outros.
7.9	7	item	avaliativo_componente	38	True	Língua Inglesa O ensino da Língua Inglesa, obrigatório nos Anos Finais do Ensino Fundamental, deve ser abordado de modo a garantir a compreensão do inglês como língua franca. Sua integração, como língua de diferentes povos e múltiplas variações, deve ser contemplada. É fundamental que as abordagens de ensino considerem as práticas sociais específicas de cada cultura. Esse foco não só aumenta a participação e o engajamento social dos estudantes em outras comunidades, mas também os ajuda a compreender tanto as semelhanças que os unem quanto as diferenças entre culturas. Nessa perspectiva, não é possível adotar uma versão única, padrão ou exclusiva de língua inglesa, tampouco buscar um domínio gramatical uniformizado. As práticas pedagógicas devem , portanto, acolher e legitimar a diversidade de usos do inglês, enriquecendo o repertório linguístico dos estudantes e ampliando as possibilidades de compreensão e de expressão em situações concretas de comunicação. Todos esses pontos estruturam as ha bilidades da área em cinco eixos: Oralidade, Leitura, Escrita, Conhecimentos Linguísticos e Dimensão Intercultural. A estruturação e a elaboração das obras didáticas do componente curricular LÍNGUA INGLESA devem seguir os seguintes critérios.
7.9.1	7.9	item	avaliativo_componente	39	True	Além do cumprimento dos critérios avaliativos comuns, os Livros Impressos do Estudante e os Livros Digitais do Estudante (Categoria 1) do 6º, do 7º, do 8º e do 9º ano de Língua Inglesa devem:
7.9.1.a	7.9.1	alinea	avaliativo_componente	39	True	Fundamentar a abordagem adotada para a construção da coleção didática e para os processos de ensino e de aprendizagem da Língua Inglesa , em uma perspectiva alinhada ao inglês como Língua Franca, conforme orienta a BNCC, assegurando coerência teórico-metodológica entre os princípios, os objetivos, os conteúdos e as práticas pedagógicas propostas.
7.9.1.b	7.9.1	alinea	avaliativo_componente	39	True	Considerar, em toda a coleção de Língua Inglesa (todas as obras) , a s funções social, cultural, histórica e política da Língua Inglesa, apresentando-a como meio de acesso, interação e pertencimento às práticas discursivas da ciência, da globalização e da internacionalização, por meio de fundamentos teóricos, de textos formativos, de atividades e de orientações pedagógicas que auxiliem o docente a compreender e promover o ensino da Língua Inglesa como prática de comunicação, reflexão crítica e exercício da cidadania, valorizando as variedades, as identidades e os usos no mundo contemporâneo.
7.9.1.c	7.9.1	alinea	avaliativo_componente	39	True	Descentralizar o ensino, a progressão e a avaliação da Língua Inglesa do foco exclusivamente escrito e gramatical, apresentando léxico, estruturas linguísticas, assim como atividades de leitura, de escuta, de oralidade e de escrita adequados ao nível de letramento, à proficiência e à maturidade cognitiva dos estudantes, de modo a assegurar a progressão gradativa da complexidade linguística e discursiva; e valorizar práticas comunicativas, culturais e identitárias em contextos autênticos que favoreçam a interpretação crítica, a interação, a argumentação e a produção criativa.
7.9.1.d	7.9.1	alinea	avaliativo_componente	39	True	Desenvolver, de forma progressiva, articulada e concomitante, todos os eixos de ensino e de aprendizagem previstos na BNCC para os Anos Finais do Ensino Fundamental (oralidade, leitura, escrita, conhecimentos linguísticos e dimensão intercultural ), considerando as especificidades dos objetos de conhecimento e as habilidades de Língua Inglesa em cada etapa anual de escolarização.
7.9.1.e	7.9.1	alinea	avaliativo_componente	39	True	Proporcionar oportunidades equilibradas de aprendizagem dedutiva e indutiva de Língua Inglesa, permitindo que os estudantes identifiquem, compreendam e sistematizem padrões linguísticos a partir de usos autênticos da língua, de modo reflexivo e significativo, a fim tanto de evitar práticas centradas apenas na exposição ou na memorização de regras quanto de promover a descoberta, a análise e o uso funcional da língua em textos, em interações e em tarefas comunicativas.
7.9.1.f	7.9.1	alinea	avaliativo_componente	40	True	Apresentar temáticas, conteúdos e atividades que atendam às necessidades sociocomunicativas, cognitivas e culturais dos estudantes dos Anos Finais do Ensino Fundamental ; que promovam o uso significativo da Língua Inglesa em contextos autênticos ; e que incentivem, por meio de práticas discursivas, a participação ativa, a reflexão crítica e a produção de sentidos por parte dos estudantes.
7.9.1.g	7.9.1	alinea	avaliativo_componente	40	True	Promover atividades e abordagens que valorizem a diversidade linguístic o-cultural da Língua Inglesa, por meio de textos e de práticas discursivas contextualizadas que apresentem diferentes variedades e usos do inglês no mundo contemporâneo, inclusive como língua franca, favorecendo a reflexão crítica e intercultural dos estudantes em relação às semelhanças e às diferenças entre práticas comunicativas de distintos povos.
7.9.1.h	7.9.1	alinea	avaliativo_componente	40	True	Centrar o desenvolvimento da oralidade e da enunciação em Língua Inglesa em uma perspectiva de ensino-aprendizagem que aproxime o estudante do idioma, permitindo-lhe identificar similaridades e diferenças entre a língua inglesa e a(s) língua(s) materna(s) ou outras conhecidas, de modo a articular essas relações a aspectos sociais, culturais e identitários, e, assim, evidenciar a integração entre língua, cultura e identidade.
7.9.1.i	7.9.1	alinea	avaliativo_componente	40	True	Propor atividades, conteúdos e situações pedagógicas que ajudem o estudante a reconhecer o próprio lugar e o lugar do outro em um mundo plurilíngue e multicultural, apresentando diversidade temática, textual e conteudística que favoreça a reflexão crítica , a compreensão, a organização e a produção de sentidos em Língua Inglesa, a fim de demonstrar como a aprendizagem da língua contribui para a inserção social, educacional e profissional no contexto da globalização e da internacionalização.
7.9.1.j	7.9.1	alinea	avaliativo_componente	40	True	Proporcionar que os estudantes desenvolvam repertórios linguístico-discursivos característicos da língua inglesa e das culturas que ela abarca, por meio do trabalho integrado com oralidade, leitura, escrita, análise linguística e interculturalidade, a fim de favorecer a construção de sentidos, a interação e a valorização da diversidade linguístic o-cultural como componentes indissociáveis das práticas discursivas da Língua Inglesa.
7.9.1.k	7.9.1	alinea	avaliativo_componente	40	True	Proporcionar contato sistemático com múltiplos patrimônios culturais, materiais e imateriais expressos em Língua Inglesa, promovendo fruição estética, acesso à literatura anglófona e ampliação das experiências culturais dos estudantes, por meio de manifestações artísticas, literárias e socioculturais que não apenas reflitam a diversidade, mas também favoreçam a compreensão crítica e contextualizada dessa diversidade no cenário global.
7.9.1.l	7.9.1	alinea	avaliativo_componente	40	True	Promover práticas pedagógicas que valorizem a diversidade linguística, cultural e social dos estudantes, por meio de atividades contextualizadas, abordagens inclusivas e uso de diferentes formas de expressão, garantindo que a coleção tanto reconheça distintos repertórios e modos de aprender quanto favoreça o desenvolvimento de atitudes críticas, colaborativas e interculturais.
7.9.1.m	7.9.1	alinea	avaliativo_componente	40	True	Articular níveis lexical, morfossintático, semântico e discursivo em situações pedagógicas, em conteúdos e em atividades que organizem o léxico e as estruturas gramaticais com base em vocabulário e padrões de alta frequência, assegurando a progressão explícita entre unidades e a variedade de gêneros discursivos, articulando input e output , e promovendo compreensão e produção de sentidos em contextos comunicativos autênticos ou simulados, compatíveis com o desenvolvimento e o nível de proficiência dos estudantes.
7.9.1.n	7.9.1	alinea	avaliativo_componente	40	True	Propor situações pedagógicas e atividades comunicativas que possibilitem usar a Língua Inglesa em contextos autênticos ou simulados de interação, por meio de linguagem oral, escrita e multimodal, reconhecendo o idioma como instrumento de acesso ao conhecimento, de ampliação de perspectivas, de compreensão intercultural e de protagonismo social no mundo globalizado e digital.
7.9.1.o	7.9.1	alinea	avaliativo_componente	41	True	Utilizar textos e recursos visuais, sonoros, gráficos e multimodais que tanto favoreçam o engajamento, a motivação e a permanência do s estudantes no processo de aprendizagem da Língua Inglesa quanto assegurem coerência entre elementos estéticos e objetivos pedagógicos;
7.9.1.p	7.9.1	alinea	avaliativo_componente	41	True	Utilizar, ao longo de toda a coleção, materiais autênticos e concretos provenientes de diferentes gêneros discursivos que retratem a realidade social, linguística, educacional, cultural e política dos estudantes, considerando as múltiplas perspectivas da globalização, da internacionalização e das práticas dialógicas contemporâneas.
7.9.2	7.9	item	avaliativo_componente	41	True	Além do cumprimento dos critérios avaliativos comuns, os Livros Impressos do Professor e os Livros Digitais do Professor (Categoria 1) do 6º, do 7º, do 8º e do 9º ano de Língua Inglesa devem:
7.9.2.a	7.9.2	alinea	avaliativo_componente	41	True	Apresentar, de forma explícita e sistemática, os objetivos de aprendizagem de cada unidade ou capítulo, acompanhados de justificativas fundamentadas que indiquem a pertinência pedagógica, linguística e sociocultural, demonstrando a articulação com as competências e as habilidades da BNCC, bem como com a abordagem teórico -metodológica adotada, a fim de não só assegurar que tais objetivos sejam mensuráveis, observáveis e compatíveis com o desenvolvimento dos estudantes dos Anos Finais do Ens ino Fundamental, mas também evidenciar tanto a coerência das escolhas metodológicas, temáticas e didáticas quanto a contribuição para o desenvolvimento das capacidades comunicativas, reflexivas e interculturais.
7.9.2.b	7.9.2	alinea	avaliativo_componente	41	True	Identificar, de forma explícita e sistemática, as competências gerais, as competências específicas, as habilidades da BNCC e os Temas Contemporâneos Transversais mobilizados, ao longo da coleção ; indicar os respectivos códigos e a distribuição (por unidade, capítulo e seção); evidenciar a articulação de todos eles com os objetivos, os conteúdos, as metodologias e as avaliações, a fim de assegurar coerência pedagógica e progressão formativa no componente Língua Inglesa.
7.9.2.c	7.9.2	alinea	avaliativo_componente	41	True	Apresentar, de forma precisa e sistemática, a fundamentação teórico-metodológica que orienta a organização da coleção, explicitando os princípios, as abordagens e os critérios que sustentam a seleção, a progressão e o tratamento dos conteúdos, das habilidades e das práticas de linguagem, em conformidade com a BNCC e com as diferentes realidades das escolas públicas brasileiras.
7.9.2.d	7.9.2	alinea	avaliativo_componente	41	True	Organizar, de forma explícita e sistemática, os conhecimentos e os temas de Língua Inglesa, apresentando orientações e estratégias didático -metodológicas que apoiem o professor no planejamento, na mediação e na atenção à diversidade dos estudantes, incluindo a indicação de conteúdos multimodais articulados à abordagem da coleção, com orientações para o uso pedagógico crítico, de modo a fortalecer a atuação docente diante das práticas comunicativas e tecnológicas contemporâneas.
7.9.2.e	7.9.2	alinea	avaliativo_componente	41	True	Apresentar estratégias e procedimentos de uso contextualizado e de retomada e consolidação lexical que promovam o desenvolvimento integrado das habilidades de escuta, fala, leitura e escrita, assegurando situações significativas de uso da Língua Inglesa, e equilíbrio entre compreensão, produção e interação, em conformidade com a progressão prevista na BNCC (quando pertinente, tais estratégias e tais atividades podem ser apresentadas na margem em U).
7.10	7	item	avaliativo_componente	42	True	Língua Espanhola O componente curricular de Espanhol é uma realidade nas redes de ensino brasileiras, especialmente nas de fronteira com outros países da América Latina. A BNCC prevê a priorização do Espanhol no ensino de línguas estrangeiras, juntamente com o Inglês, o qu e reforça a necessidade de que as coleções didáticas de Língua Estrangeira Moderna – Espanhol para os Anos Finais do Ensino Fundamental estejam alinhadas à BNCC vigente e aos princípios gerais da área, observando as especificidades linguísticas, culturais e pedagógicas do Espanhol. Este material contempla e contextualiza a meta em debate do Plano Nacional de Educação que problematiza a questão da escola pública para crianças e jovens migrantes, apátridas e refugiados nas escolas brasileiras. É fundamental que as atividades propostas nas coleções considerem a heterogeneidade do público escolar, as diferentes realidades das redes de ensino, as especificidades regionais e, em especial, os contextos de fronteira, onde o contato com falantes de espanhol é mais frequente. Essa pluralidade requer que os conceitos de multilinguismo e interculturalidade constituam eixos orientadores para a elaboração da coleção. A estruturação e a elaboração das obras didáticas do componente curricular LÍNGUA ESPANHOLA devem seguir os seguintes critérios.
7.10.1	7.10	item	avaliativo_componente	42	True	Além do cumprimento dos critérios avaliativos comuns, os Livros Impressos do Estudante e os Livros Digitais do Estudante (Categoria 1) do 6º, do 7º, do 8º e do 9º ano de Língua Espanhola devem:
7.10.1.a	7.10.1	alinea	avaliativo_componente	42	True	Fundamentar a abordagem adotada para a construção da coleção didática e para os processos de ensino e de aprendizagem da Língua Espanhola , em uma perspectiva alinhada ao caráter pluricêntrico do idioma, reconhecendo-o como língua de comunicação internacional e de diversidade linguístico-cultural, assegurando coerência teórico -metodológica entre os princípios, os objetivos, os conteúdos e as práticas pedagógicas propostas.
7.9.2.f	7.9.2	alinea	avaliativo_componente	42	True	Prever e apresentar alternativas de mediação, de correção e de avaliação formativa das produções orais e escritas dos estudantes, oferecendo orientações, estratégias e exemplos práticos que auxiliem o docente a corrigir, acompanhar e orientar o desenvolvimento linguístico-discursivo dos estudantes de forma ética, respeitosa, inclusiva e motivadora, de modo a considerar a diversidade de repertórios e de experiências com a Língua Inglesa.
7.9.2.g	7.9.2	alinea	avaliativo_componente	42	True	Orientar o professor na criação de contextos e de ambientes de aprendizagem motivadores, engajadores e significativos, que promovam a participação ativa e o protagonismo dos estudantes, valendo-se de estratégias, de recursos e de exemplos de práticas pedagógicas para tanto favorecer a aprendizagem contextualizada, multimodal e multidimensional da Língua Inglesa quanto estimular o uso ético, criativo e crítico da língua em diferentes mídias, gêneros e modalidades expressivas.
7.9.2.h	7.9.2	alinea	avaliativo_componente	42	True	Oferecer conteúdos, instrumentos, referências e orientações que permitam ao professor atuar como pesquisador e agente reflexivo do ensino de Língua Inglesa, apoiando a investigação da prática, a análise de evidências e a tomada de decisões didático-metodológicas fundamentadas, de modo que as orientações indiquem estratégias, exemplos e materiais de consulta que favoreçam a transposição didática, a reflexão profissional e o aperfeiçoamento docente contínuo.
7.10.1.b	7.10.1	alinea	avaliativo_componente	43	True	Considerar, em toda a coleção de Língua Espanhola (todas as obras) , as funções social, cultural, histórica e política da Língua Espanhola, apresentando -a como meio de acesso, interação e pertencimento às práticas discursivas da ciência, da integração global e da internacionalização, por meio de fundamentos teóricos, de textos formativos, de atividades e de orientações pedagógicas que auxiliem o docente a compreender e promover o ensino da Língua Espanhola como prática de comunicação, reflexão crítica e exercício da cidadania, valorizando a diversidade linguístico-cultural dos povos hispânicos.
7.10.1.c	7.10.1	alinea	avaliativo_componente	43	True	Descentralizar o ensino, a progressão e a avaliação da Língua Espanhola do foco exclusivamente escrito e gramatical, apresentando léxico, estruturas linguísticas , assim como atividades de compreensão leitora, compreensão oral, interação oral e produção escrita adequados ao nível de letramento, à proficiência e à maturidade cognitiva dos estudantes, de modo a assegurar a progressão gradativa da complexidade linguística e discursiva ; e valorizar práticas comunicativa s, culturais e identitárias em contextos autênticos que favoreçam a interpretação crítica, a interação, a argumentação e a produção criativa.
